id, timestamp, demand, frequency, coal, nuclear, ccgt, wind, pumped, hydro, biomass, oil, solar, ocgt, french_ict, dutch_ict, irish_ict, ew_ict, nemo, other, north_south, scotland_england, ifa2, intelec_ict, nsl
1181100, 2022-08-26 12:45:39, 27314, 49.945, 500, 4261, 15747, 492, 259, 102, 2827, 0, 5735.439941, 37, -946, 1013, 15, -312, 944, 349, 3630, -349, -870, -956, 768
1181101, 2022-08-26 12:50:42, 27360, 50.043999, 499, 4259, 15752, 512, 261, 102, 2848, 0, 5735.439941, 35, -946, 1010, 15, -312, 944, 355, 3591, -339, -870, -956, 768
1181102, 2022-08-26 12:55:40, 27353, 49.952, 499, 4261, 15729, 519, 261, 102, 2858, 0, 5735.439941, 36, -946, 1010, 15, -312, 944, 351, 3545, -292, -870, -956, 768
1181103, 2022-08-26 13:00:41, 27379, 49.988998, 498, 4275, 15788, 500, 261, 102, 2860, 0, 5735.439941, 35, -946, 1010, 15, -312, 944, 352, 3522, -297, -870, -956, 739
1181104, 2022-08-26 13:05:39, 27340, 50.026001, 498, 4278, 15821, 487, 261, 102, 2848, 0, 5735.439941, 35, -994, 1011, 15, -312, 945, 356, 3487, -285, -868, -962, 683
1181105, 2022-08-26 13:10:43, 27268, 49.935001, 495, 4274, 15831, 484, 261, 93, 2820, 0, 5415.040039, 35, -994, 965, 15, -312, 998, 372, 3399, -278, -868, -962, 625
1181106, 2022-08-26 13:15:40, 27166, 49.908001, 495, 4268, 15846, 489, 203, 103, 2822, 0, 5415.040039, 34, -994, 961, 15, -312, 998, 364, 3358, -293, -868, -962, 568
1181107, 2022-08-26 13:20:39, 27155, 49.929001, 498, 4263, 15937, 495, 107, 103, 2816, 0, 5415.040039, 35, -994, 960, 15, -312, 998, 388, 3389, -296, -868, -962, 540
1181108, 2022-08-26 13:25:40, 27227, 50.033001, 498, 4257, 16011, 493, 110, 103, 2816, 0, 5415.040039, 34, -994, 962, 15, -312, 998, 390, 3479, -292, -868, -962, 540
1181109, 2022-08-26 13:30:43, 27247, 49.973999, 497, 4263, 16028, 502, 110, 103, 2820, 0, 5415.040039, 34, -994, 961, 15, -312, 998, 376, 3388, -410, -868, -962, 540
1181110, 2022-08-26 13:35:40, 27165, 49.952, 497, 4267, 16009, 515, 37, 103, 2819, 0, 5415.040039, 35, -984, 961, 15, -312, 998, 369, 3670, -415, -762, -870, 540
1181111, 2022-08-26 13:40:40, 27109, 49.91, 497, 4270, 15987, 500, 0, 99, 2822, 0, 5058.5, 19, -984, 960, 15, -312, 998, 402, 3733, -400, -762, -870, 540
1181112, 2022-08-26 13:45:39, 27109, 49.915001, 498, 4263, 15934, 493, 0, 97, 2822, 0, 5058.509766, 13, -984, 960, 15, -312, 998, 476, 3790, -410, -762, -870, 540
1181113, 2022-08-26 13:50:39, 27176, 49.912998, 500, 4261, 15955, 492, 0, 97, 2827, 0, 5058.509766, 14, -984, 961, 15, -312, 998, 516, 3745, -467, -762, -870, 540
1181114, 2022-08-26 13:55:40, 27155, 49.898998, 497, 4260, 15953, 493, 0, 93, 2828, 0, 5058.509766, 15, -984, 961, 15, -312, 998, 502, 3441, -473, -762, -870, 540
1181115, 2022-08-26 14:00:47, 27142, 49.985001, 495, 4270, 15968, 494, 0, 85, 2827, 0, 5058.509766, 14, -984, 960, 15, -312, 998, 476, 3389, -347, -762, -870, 540
1181116, 2022-08-26 14:05:42, 27141, 49.903999, 499, 4273, 15915, 496, 65, 99, 2803, 0, 5058.509766, 15, -968, 960, 15, -312, 999, 460, 3280, -350, -748, -858, 542
1181117, 2022-08-26 14:10:40, 26986, 50.009998, 501, 4273, 15858, 499, 108, 104, 2766, 0, 4648.180176, 13, -968, 836, 15, -312, 997, 471, 3162, -422, -748, -858, 545
1181118, 2022-08-26 14:15:40, 26866, 49.958, 496, 4265, 15794, 490, 108, 104, 2743, 0, 4648.160156, 13, -968, 801, 15, -312, 996, 494, 3183, -401, -748, -858, 547
1181119, 2022-08-26 14:20:41, 26912, 49.943001, 499, 4266, 15794, 483, 108, 103, 2746, 0, 4648.160156, 14, -968, 801, 15, -312, 996, 538, 3195, -431, -748, -858, 549
1181120, 2022-08-26 14:25:39, 26919, 49.941002, 500, 4265, 15850, 462, 55, 103, 2754, 0, 4648.160156, 23, -968, 801, 15, -312, 996, 546, 3144, -610, -748, -858, 549
1181121, 2022-08-26 14:30:43, 26898, 49.977001, 500, 4272, 15878, 436, 0, 103, 2774, 0, 4648.160156, 29, -968, 801, 15, -312, 996, 545, 3153, -614, -748, -858, 549
1181122, 2022-08-26 14:35:39, 26929, 49.995998, 498, 4275, 15882, 432, 0, 110, 2786, 0, 4648.160156, 30, -610, 801, 15, -312, 996, 555, 3140, -617, -572, -736, 549
1181123, 2022-08-26 14:40:40, 26919, 50.014, 497, 4271, 15867, 422, 0, 106, 2785, 0, 4212.049805, 32, -610, 801, 15, -312, 996, 578, 3077, -629, -572, -736, 549
1181124, 2022-08-26 14:45:38, 26870, 49.969002, 496, 4269, 15860, 414, 0, 103, 2782, 0, 4212.100098, 25, -610, 787, 15, -312, 996, 574, 3091, -631, -572, -736, 549
1181125, 2022-08-26 14:50:40, 26875, 49.953999, 495, 4264, 15857, 416, 0, 110, 2781, 0, 4212.100098, 17, -610, 801, 15, -312, 996, 574, 3115, -599, -572, -736, 549
1181126, 2022-08-26 14:55:39, 26942, 49.93, 496, 4264, 15888, 427, 0, 115, 2793, 0, 4212.100098, 16, -610, 801, 15, -312, 996, 582, 3154, -588, -572, -736, 549
1181127, 2022-08-26 15:00:40, 27012, 49.889999, 500, 4271, 15914, 438, 0, 115, 2797, 0, 4212.100098, 15, -610, 801, 15, -312, 996, 585, 3265, -428, -572, -736, 565
1181128, 2022-08-26 15:05:41, 27175, 49.977001, 502, 4272, 15878, 452, 70, 125, 2806, 0, 4212.100098, 16, -594, 830, 15, -312, 996, 613, 3077, -414, -562, -730, 600
1181129, 2022-08-26 15:10:39, 27256, 49.974998, 499, 4271, 15778, 453, 158, 151, 2711, 0, 3717.159912, 14, -594, 963, 15, -312, 999, 609, 3015, -530, -562, -730, 635
1181130, 2022-08-26 15:15:40, 27185, 49.938, 498, 4264, 15799, 443, 0, 152, 2694, 0, 3717.169922, 15, -594, 963, 15, -312, 999, 673, 3107, -542, -562, -730, 670
1181131, 2022-08-26 15:20:40, 27306, 49.904999, 500, 4263, 15869, 440, 0, 152, 2713, 0, 3717.169922, 15, -594, 963, 15, -312, 999, 689, 3084, -553, -562, -730, 688
1181132, 2022-08-26 15:25:39, 27419, 49.977001, 493, 4259, 15913, 436, 0, 152, 2746, 0, 3717.169922, 15, -594, 962, 15, -312, 999, 741, 3334, -572, -562, -730, 688
1181133, 2022-08-26 15:30:46, 27453, 50.021999, 489, 4265, 15936, 432, 0, 152, 2770, 0, 3717.169922, 20, -594, 962, 15, -312, 999, 725, 3392, -570, -562, -730, 688
1181134, 2022-08-26 15:35:40, 27465, 50.061001, 493, 4273, 15939, 427, 0, 152, 2765, 0, 3717.169922, 38, -516, 962, 15, -312, 999, 714, 3570, -417, -410, -362, 688
1181135, 2022-08-26 15:40:41, 27465, 50.022999, 493, 4273, 15939, 427, 0, 152, 2765, 0, 3312.97998, 38, -516, 962, 15, -312, 999, 714, 3518, -453, -410, -362, 688
1181136, 2022-08-26 15:45:41, 27650, 50.080002, 491, 4272, 15967, 434, 103, 152, 2756, 0, 3313.610107, 94, -516, 962, 15, -312, 999, 717, 3518, -453, -410, -362, 688
1181137, 2022-08-26 15:50:39, 27975, 50.064999, 498, 4263, 16149, 413, 108, 152, 2773, 0, 3313.610107, 189, -516, 963, 15, -312, 999, 765, 3518, -453, -410, -362, 688
1181138, 2022-08-26 15:55:41, 27903, 50.022999, 492, 4265, 16058, 428, 108, 152, 2759, 0, 3313.610107, 224, -516, 962, 15, -312, 999, 753, 3518, -453, -410, -362, 688
1181139, 2022-08-26 16:00:42, 28207, 50.015999, 497, 4265, 16184, 401, 258, 152, 2819, 0, 3313.610107, 161, -516, 962, 15, -312, 999, 750, 3518, -453, -410, -362, 744
1181140, 2022-08-26 16:05:39, 28274, 49.905998, 497, 4269, 16169, 409, 278, 159, 2823, 0, 3313.610107, 161, -496, 958, 15, -312, 961, 719, 3518, -453, -394, -342, 856
1181141, 2022-08-26 16:10:39, 28128, 50.014, 497, 4266, 16194, 419, 361, 203, 2815, 0, 2817.360107, 162, -496, 865, 15, -312, 647, 716, 3518, -453, -394, -342, 968
1181142, 2022-08-26 16:15:41, 28304, 49.925999, 496, 4261, 16147, 416, 611, 210, 2771, 0, 2817.360107, 163, -496, 860, 15, -312, 610, 664, 3518, -453, -394, -342, 1080
1181143, 2022-08-26 16:20:40, 28517, 49.870998, 494, 4262, 16202, 414, 709, 216, 2780, 0, 2817.360107, 163, -496, 861, 15, -312, 610, 653, 3518, -453, -394, -342, 1138
1181144, 2022-08-26 16:25:38, 28675, 50.029999, 496, 4265, 16318, 418, 708, 221, 2798, 0, 2817.360107, 162, -496, 860, 15, -312, 610, 666, 3518, -453, -394, -342, 1138
1181145, 2022-08-26 16:30:42, 28831, 50.050999, 496, 4271, 16350, 437, 821, 222, 2788, 0, 2817.360107, 163, -496, 859, 15, -312, 610, 661, 3518, -453, -394, -342, 1138
1181146, 2022-08-26 16:35:39, 28912, 50.099998, 494, 4275, 16354, 455, 863, 223, 2802, 0, 2817.360107, 170, -140, 861, 15, -312, 610, 652, 3518, -453, -196, -224, 1138
1181147, 2022-08-26 16:40:41, 29074, 50.056999, 494, 4274, 16346, 459, 876, 222, 2852, 0, 2253.120117, 277, -140, 859, 15, -312, 610, 652, 3518, -453, -196, -224, 1138
1181148, 2022-08-26 16:45:40, 29127, 50.076, 494, 4269, 16377, 464, 831, 230, 2877, 0, 2253.129883, 294, -140, 859, 15, -312, 610, 669, 3518, -453, -196, -224, 1138
1181149, 2022-08-26 16:50:42, 29223, 50.091, 495, 4267, 16383, 465, 831, 240, 2885, 0, 2253.129883, 293, -140, 860, 15, -312, 610, 741, 3518, -453, -196, -224, 1138
1181150, 2022-08-26 16:55:41, 29214, 50.091, 495, 4268, 16364, 457, 831, 239, 2893, 0, 2253.129883, 294, -140, 860, 15, -312, 610, 750, 3518, -453, -196, -224, 1138
1181151, 2022-08-26 17:00:40, 29205, 50.076, 495, 4274, 16332, 452, 831, 239, 2885, 0, 2253.129883, 294, -140, 860, 15, -312, 610, 748, 3518, -453, -196, -224, 1170
1181152, 2022-08-26 17:05:40, 29235, 50.087002, 496, 4278, 16310, 459, 831, 239, 2855, 0, 2253.129883, 295, -118, 855, 15, -312, 617, 751, 3861, -264, -190, -218, 1234
1181153, 2022-08-26 17:10:39, 29351, 50.09, 495, 4277, 16273, 470, 831, 240, 2807, 0, 1813.640015, 294, -118, 780, 15, -312, 761, 773, 4021, -267, -190, -218, 1299
1181154, 2022-08-26 17:15:42, 29384, 50.055, 496, 4266, 16208, 488, 831, 239, 2778, 0, 1813.650024, 295, -118, 776, 15, -312, 770, 772, 4040, -217, -190, -218, 1364
1181155, 2022-08-26 17:20:39, 29376, 50.035, 496, 4268, 16142, 499, 831, 239, 2734, 0, 1813.650024, 345, -118, 776, 15, -312, 769, 779, 4036, -228, -190, -218, 1397
1181156, 2022-08-26 17:25:39, 29408, 49.998001, 493, 4269, 16148, 507, 831, 240, 2677, 0, 1813.650024, 391, -118, 775, 15, -312, 769, 810, 4056, -238, -190, -218, 1397
1181157, 2022-08-26 17:30:42, 29453, 50.050999, 495, 4272, 16117, 515, 830, 240, 2677, 0, 1813.650024, 391, -118, 775, 15, -312, 770, 873, 4148, -233, -190, -218, 1397
1181158, 2022-08-26 17:35:39, 29464, 50.074001, 493, 4273, 16113, 520, 831, 239, 2676, 0, 1813.650024, 391, 86, 776, 15, -312, 769, 885, 4131, -239, -290, -242, 1397
1181159, 2022-08-26 17:41:03, 29541, 50.084999, 493, 4264, 16186, 541, 831, 239, 2679, 0, 1275.400024, 392, 86, 776, 15, -312, 769, 873, 4137, -227, -290, -242, 1397
1181160, 2022-08-26 17:45:39, 29493, 50.081001, 495, 4263, 16123, 553, 831, 238, 2683, 0, 1275.400024, 393, 86, 776, 15, -312, 769, 871, 4181, -220, -290, -242, 1397
1181161, 2022-08-26 17:50:42, 29454, 50.077999, 493, 4263, 16079, 561, 831, 237, 2680, 0, 1275.400024, 394, 86, 776, 15, -312, 770, 872, 4208, -217, -290, -242, 1397
1181162, 2022-08-26 17:55:38, 29500, 50.103001, 493, 4268, 16057, 558, 894, 237, 2683, 0, 1275.400024, 396, 86, 776, 15, -312, 769, 871, 4243, -214, -290, -242, 1397
1181163, 2022-08-26 18:00:40, 29538, 49.972, 494, 4276, 16086, 564, 905, 237, 2682, 0, 1275.400024, 396, 86, 776, 15, -312, 769, 871, 4350, -225, -290, -242, 1381
1181164, 2022-08-26 18:05:39, 29378, 50.077, 494, 4281, 16156, 565, 905, 236, 2706, 0, 1275.400024, 397, 39, 633, 15, -312, 734, 872, 4668, -352, -286, -244, 1345
1181165, 2022-08-26 18:10:50, 29031, 50.085999, 496, 4272, 16338, 565, 943, 236, 2752, 0, 808.335999, 398, 0, 408, 15, -312, 425, 873, 4580, -365, -286, -244, 1310
1181166, 2022-08-26 18:15:43, 28946, 50.053001, 496, 4263, 16412, 568, 787, 237, 2805, 0, 808.34198, 399, 0, 408, 15, -312, 391, 890, 4590, -353, -286, -244, 1275
1181167, 2022-08-26 18:20:39, 28971, 50.019001, 495, 4262, 16427, 578, 783, 236, 2822, 0, 808.34198, 399, 0, 408, 15, -312, 391, 898, 4592, -354, -286, -244, 1257
1181168, 2022-08-26 18:25:39, 28936, 50.028, 493, 4264, 16394, 589, 783, 236, 2803, 0, 808.34198, 399, 0, 409, 15, -312, 392, 902, 4574, -372, -286, -244, 1257
1181169, 2022-08-26 18:30:43, 28874, 50.048, 493, 4268, 16313, 600, 783, 236, 2808, 0, 808.34198, 397, 0, 409, 15, -312, 391, 904, 4640, -382, -286, -244, 1257
1181170, 2022-08-26 18:35:38, 28879, 50.02, 500, 4273, 16282, 609, 782, 237, 2823, 0, 808.34198, 398, -96, 409, 15, -312, 391, 903, 4669, -358, -98, -242, 1257
1181171, 2022-08-26 18:40:42, 28892, 50.016998, 494, 4269, 16292, 620, 782, 221, 2836, 0, 358.891998, 398, -96, 409, 15, -312, 391, 908, 4668, -381, -98, -242, 1257
1181172, 2022-08-26 18:45:38, 28869, 50, 496, 4267, 16251, 628, 783, 205, 2861, 0, 358.890991, 400, -96, 409, 15, -312, 391, 906, 4663, -408, -98, -242, 1257
1181173, 2022-08-26 18:50:39, 28862, 50.033001, 493, 4266, 16234, 621, 782, 205, 2882, 0, 358.890991, 400, -96, 409, 15, -312, 392, 906, 4679, -400, -98, -242, 1257
1181174, 2022-08-26 18:55:40, 28869, 50.067001, 493, 4269, 16229, 634, 783, 205, 2879, 0, 358.890991, 400, -96, 409, 15, -312, 391, 905, 4688, -379, -98, -242, 1257
1181175, 2022-08-26 19:00:43, 28867, 49.941002, 494, 4277, 16215, 640, 782, 204, 2882, 0, 358.890991, 400, -96, 409, 15, -312, 392, 900, 4721, -379, -98, -242, 1257
1181176, 2022-08-26 19:05:39, 28905, 49.941002, 492, 4281, 16260, 654, 783, 204, 2883, 0, 358.890991, 401, -106, 402, 15, -312, 381, 892, 4844, -484, -100, -242, 1257
1181177, 2022-08-26 19:10:42, 28829, 50.070999, 490, 4266, 16423, 671, 759, 204, 2886, 0, 62.902302, 401, -106, 366, 15, -312, 187, 904, 5022, -506, -100, -242, 1257
1181178, 2022-08-26 19:15:39, 28905, 50.028, 492, 4281, 16260, 654, 783, 204, 2883, 0, 62.902302, 401, -106, 402, 15, -312, 381, 892, 4979, -505, -100, -242, 1257
1181179, 2022-08-26 19:20:41, 28829, 50.041, 490, 4266, 16423, 671, 759, 204, 2886, 0, 62.902302, 401, -106, 366, 15, -312, 187, 904, 4972, -502, -100, -242, 1257
1181180, 2022-08-26 19:25:38, 28880, 50.049, 492, 4266, 16553, 733, 665, 205, 2880, 0, 62.902302, 401, -106, 366, 15, -312, 176, 871, 4949, -479, -100, -242, 1257
1181181, 2022-08-26 19:30:39, 28829, 50.070999, 490, 4266, 16423, 671, 759, 204, 2886, 0, 62.902302, 401, -106, 366, 15, -312, 187, 904, 4931, -496, -100, -242, 1257
1181182, 2022-08-26 19:35:40, 28829, 50.025002, 490, 4266, 16423, 671, 759, 204, 2886, 0, 62.902302, 401, -324, 366, 15, -252, 187, 904, 4913, -520, -324, -238, 1257
1181183, 2022-08-26 19:40:41, 28889, 50.064999, 490, 4260, 16509, 697, 762, 205, 2882, 0, 0.116293, 400, -324, 366, 15, -252, 176, 870, 4947, -514, -324, -238, 1257
1181184, 2022-08-26 19:45:45, 28866, 50.028, 491, 4258, 16562, 716, 665, 205, 2884, 0, 0.117177, 401, -324, 367, 15, -252, 177, 868, 4998, -534, -324, -238, 1257
1181185, 2022-08-26 19:50:40, 28866, 50.040001, 491, 4258, 16562, 716, 665, 205, 2884, 0, 0.117177, 401, -324, 367, 15, -252, 177, 868, 4998, -534, -324, -238, 1257
1181186, 2022-08-26 19:55:39, 28880, 50.050999, 492, 4266, 16553, 733, 665, 205, 2880, 0, 0.117177, 401, -106, 366, 15, -312, 176, 871, 4998, -534, -100, -242, 1257
1181187, 2022-08-26 20:00:40, 28880, 50.049, 492, 4266, 16553, 733, 665, 205, 2880, 0, 0.117177, 401, -324, 366, 15, -252, 176, 871, 4998, -534, -324, -238, 1257
1181188, 2022-08-26 20:05:41, 28837, 50.132, 493, 4261, 16558, 870, 665, 191, 2887, 0, 0.117177, 275, -328, 366, 15, -158, 177, 822, 4998, -534, -338, -240, 1257
1181189, 2022-08-26 20:10:43, 28759, 50.082001, 490, 4263, 16549, 873, 665, 190, 2883, 0, 0, 274, -324, 366, 15, -252, 177, 757, 4998, -534, -324, -238, 1257
1181190, 2022-08-26 20:15:41, 28466, 50.098999, 492, 4257, 16319, 860, 8, 148, 2878, 0, 0, 110, -328, 841, 15, -158, 646, 635, 4998, -534, -338, -240, 1257
1181191, 2022-08-26 20:20:45, 28212, 50.066002, 494, 4257, 16170, 871, 0, 148, 2876, 0, 0, 23, -328, 841, 15, -158, 645, 615, 4998, -534, -338, -240, 1257
1181192, 2022-08-26 20:25:39, 27968, 50.058998, 495, 4265, 15969, 868, 0, 148, 2829, 0, 0, 21, -328, 841, 15, -158, 645, 615, 4998, -534, -338, -240, 1257
1181193, 2022-08-26 20:30:45, 28773, 50.101002, 493, 4258, 16331, 859, 451, 150, 2874, 0, 0, 238, -328, 601, 15, -158, 593, 653, 4998, -534, -338, -240, 1257
1181194, 2022-08-26 20:35:41, 27671, 49.932999, 492, 4263, 15834, 869, 0, 148, 2668, 0, 0, 22, -328, 842, 15, -158, 646, 615, 4998, -534, -338, -240, 1257
1181195, 2022-08-26 20:40:52, 27372, 49.877998, 490, 4258, 15705, 855, 0, 148, 2566, 0, 0, 16, -242, 840, 15, -154, 645, 577, 4998, -534, -360, -308, 1257
1181196, 2022-08-26 20:45:40, 27171, 49.983002, 489, 4250, 15613, 846, 70, 148, 2459, 0, 0, 7, -328, 841, 15, -158, 645, 531, 4998, -534, -338, -240, 1257
1181197, 2022-08-26 20:50:38, 27180, 50.073002, 491, 4250, 15610, 847, 145, 148, 2441, 0, 0, 0, -242, 840, 15, -154, 645, 491, 4998, -534, -360, -308, 1257
1181198, 2022-08-26 20:55:39, 27037, 49.937, 490, 4258, 15553, 816, 147, 148, 2384, 0, 0, 0, -242, 840, 15, -154, 645, 484, 4998, -534, -360, -308, 1257
1181199, 2022-08-26 21:00:41, 26800, 49.924999, 487, 4265, 15491, 792, 56, 148, 2341, 0, 0, 17, -242, 841, 15, -154, 645, 492, 4998, -534, -360, -308, 1210
1181200, 2022-08-26 21:05:39, 26830, 49.936001, 486, 4265, 15679, 766, 13, 134, 2341, 0, 0, 13, -238, 841, 15, -140, 645, 519, 4998, -534, -362, -310, 1113
1181201, 2022-08-26 21:10:40, 26830, 49.939999, 486, 4265, 15679, 766, 13, 134, 2341, 0, 0, 13, -238, 841, 15, -140, 645, 519, 4998, -534, -362, -310, 1113
1181202, 2022-08-26 21:15:39, 27356, 49.938, 493, 4252, 15979, 703, 370, 120, 2339, 0, 0, 1, -238, 881, 51, -140, 668, 576, 4059, -382, -362, -310, 923
1181203, 2022-08-26 21:20:46, 27356, 50.051998, 493, 4252, 15979, 703, 370, 120, 2339, 0, 0, 1, -238, 881, 51, -140, 668, 576, 4057, -338, -362, -310, 923
1181204, 2022-08-26 21:25:39, 27066, 50.069, 494, 4256, 15876, 667, 251, 119, 2331, 0, 0, 0, -238, 879, 76, -140, 669, 574, 4070, -324, -362, -310, 874
1181205, 2022-08-26 21:30:40, 27066, 49.993999, 494, 4256, 15876, 667, 251, 119, 2331, 0, 0, 0, -238, 879, 76, -140, 669, 574, 3992, -318, -362, -310, 874
1181206, 2022-08-26 21:35:42, 26602, 49.983002, 491, 4269, 15723, 599, 0, 118, 2333, 0, 0, 0, -238, 879, 100, -140, 668, 532, 3843, -349, -362, -310, 873
1181207, 2022-08-26 21:40:42, 26837, 49.873001, 490, 4260, 15894, 631, 24, 119, 2327, 0, 0, 0, -238, 879, 98, -140, 668, 573, 3740, -332, -362, -310, 874
1181208, 2022-08-26 21:45:40, 26728, 50.015999, 488, 4267, 15823, 611, 0, 119, 2335, 0, 0, 0, -238, 879, 100, -140, 668, 565, 3730, -320, -362, -310, 873
1181209, 2022-08-26 21:50:39, 26602, 50.051998, 491, 4269, 15723, 599, 0, 118, 2333, 0, 0, 0, -592, 879, 100, -56, 668, 532, 3733, -312, -622, -788, 873
1181210, 2022-08-26 21:55:38, 26009, 49.983002, 491, 4259, 15510, 545, 213, 104, 2143, 0, 0, 0, -592, 879, 100, -56, 669, 191, 3577, -279, -622, -788, 873
1181211, 2022-08-26 22:00:40, 26283, 49.903, 490, 4266, 15557, 586, 0, 108, 2291, 0, 0, 0, -592, 879, 100, -56, 668, 433, 3695, -306, -622, -788, 873
1181212, 2022-08-26 22:05:40, 26018, 50.077, 490, 4261, 15478, 564, 0, 106, 2242, 0, 0, 0, -592, 880, 100, 32, 668, 324, 3735, -274, -620, -804, 873
1181213, 2022-08-26 22:10:41, 26002, 49.950001, 488, 4258, 15451, 554, 144, 107, 2195, 0, 0, 0, -592, 879, 100, 32, 668, 253, 3470, -262, -620, -804, 873
1181214, 2022-08-26 22:15:41, 26002, 50.02, 488, 4258, 15451, 554, 144, 107, 2195, 0, 0, 0, -592, 879, 100, -56, 668, 253, 3426, -250, -622, -788, 873
1181215, 2022-08-26 22:20:39, 26009, 50.051998, 491, 4259, 15510, 545, 213, 104, 2143, 0, 0, 0, -592, 879, 100, 32, 669, 191, 3351, -240, -620, -804, 873
1181216, 2022-08-26 22:25:39, 23646, 50.091999, 490, 4255, 15362, 506, 0, 39, 1847, 0, 0, 0, -592, 0, 186, -56, 237, 182, 3328, -172, -622, -788, 425
1181217, 2022-08-26 22:30:43, 23478, 50.101002, 488, 4267, 15143, 506, 0, 39, 1839, 0, 0, 0, -592, 0, 210, 142, 237, 182, 3295, -140, -620, -804, 425
1181218, 2022-08-26 22:35:38, 25197, 49.953999, 493, 4263, 15738, 515, 123, 80, 2069, 0, 0, 0, -232, 272, 100, 32, 627, 178, 3351, -101, -234, -630, 707
1181219, 2022-08-26 22:40:42, 23228, 49.980999, 491, 4272, 14889, 480, 0, 39, 1806, 0, 0, 0, -592, 0, 233, 171, 237, 185, 3251, -79, -620, -804, 425
1181220, 2022-08-26 22:45:39, 23063, 49.973999, 491, 4260, 14794, 476, 0, 39, 1780, 0, 0, 0, -232, 0, 203, 146, 238, 211, 3191, -94, -234, -630, 425
1181221, 2022-08-26 22:50:39, 22978, 50.025002, 491, 4254, 14775, 480, 0, 39, 1720, 0, 0, 0, -232, 0, 203, 150, 237, 204, 3226, -105, -234, -630, 425
1181222, 2022-08-26 22:55:38, 22985, 50.048, 488, 4256, 14726, 496, 0, 39, 1718, 0, 0, 19, -232, 0, 202, 175, 237, 204, 3218, -79, -234, -630, 425
1181223, 2022-08-26 23:00:40, 23646, 50.069, 490, 4255, 15362, 506, 0, 39, 1847, 0, 0, 0, -592, 0, 186, 117, 237, 182, 3179, -64, -620, -804, 425
1181224, 2022-08-26 23:05:42, 23646, 49.991001, 490, 4255, 15362, 506, 0, 39, 1847, 0, 0, 0, -592, 0, 186, 117, 237, 182, 3610, 6, -620, -804, 425
1181225, 2022-08-26 23:10:42, 23478, 50.056999, 488, 4267, 15143, 506, 0, 39, 1839, 0, 0, 0, -216, 0, 210, 142, 237, 182, 3678, -16, -218, -622, 425
1181226, 2022-08-26 23:15:38, 23478, 50.021, 488, 4267, 15143, 506, 0, 39, 1839, 0, 0, 0, -216, 0, 210, 142, 237, 182, 3557, 14, -218, -622, 425
1181227, 2022-08-26 23:20:38, 22734, 50.021999, 493, 4258, 14953, 442, 0, 39, 1719, 0, 0, 71, -232, 0, 244, 301, 0, 214, 3499, 19, -234, -630, 0
1181228, 2022-08-26 23:25:38, 23228, 49.945, 491, 4272, 14889, 480, 0, 39, 1806, 0, 0, 0, -232, 0, 233, 171, 237, 185, 3470, 37, -234, -630, 425
1181229, 2022-08-26 23:30:38, 22978, 49.979, 491, 4254, 14775, 480, 0, 39, 1720, 0, 0, 0, -216, 0, 203, 150, 237, 204, 3422, 61, -218, -622, 425
1181230, 2022-08-26 23:35:38, 22298, 49.873001, 494, 4267, 14571, 410, 0, 39, 1719, 0, 0, 46, -216, 0, 244, 294, 0, 214, 3412, 62, -218, -622, 0
1181231, 2022-08-26 23:40:43, 22985, 50.129002, 488, 4256, 14726, 496, 0, 39, 1718, 0, 0, 19, -216, 0, 202, 175, 237, 204, 3344, 39, -218, -622, 425
1181232, 2022-08-26 23:45:38, 22796, 50.152, 493, 4262, 14517, 499, 0, 39, 1715, 0, 0, 50, -232, 0, 208, 201, 237, 203, 3299, 56, -234, -630, 372
1181233, 2022-08-26 23:50:38, 22207, 49.923, 493, 4256, 14638, 362, 0, 39, 1705, 0, 0, 40, -216, 0, 244, 228, 0, 202, 3263, 64, -218, -622, 0
1181234, 2022-08-26 23:55:38, 22768, 49.992001, 497, 4271, 14848, 469, 13, 39, 1702, 0, 0, 53, -216, 0, 244, 251, 0, 222, 3190, 73, -218, -622, 159
1181235, 2022-08-27 00:00:39, 22091, 50.018002, 494, 4265, 14642, 316, 0, 39, 1575, 0, 0, 43, -216, 0, 244, 276, 0, 197, 3307, 69, -218, -622, 0
1181236, 2022-08-27 00:05:38, 22734, 50.016998, 493, 4258, 14953, 442, 0, 39, 1719, 0, 0, 71, -440, -124, 244, 301, -154, 214, 3752, 116, -390, -578, -6
1181237, 2022-08-27 00:10:44, 22662, 50.039001, 495, 4270, 15179, 287, 57, 39, 1510, 0, 0, 49, -440, -124, 244, 327, -154, 205, 3806, 72, -390, -578, -6
1181238, 2022-08-27 00:15:38, 22583, 50.070999, 494, 4258, 14789, 432, 0, 39, 1717, 0, 0, 70, -216, 0, 244, 326, 0, 214, 3814, 76, -218, -622, 0
1181239, 2022-08-27 00:20:46, 22778, 49.945, 495, 4260, 15340, 267, 0, 39, 1517, 0, 0, 70, -216, 0, 244, 377, 0, 169, 3679, 82, -218, -622, 0
1181240, 2022-08-27 00:25:37, 22298, 49.950001, 494, 4267, 14571, 410, 0, 39, 1719, 0, 0, 46, -440, -124, 244, 294, -154, 214, 3700, 86, -390, -578, -6
1181241, 2022-08-27 00:30:38, 22823, 49.873001, 491, 4271, 15370, 260, 0, 39, 1500, 0, 0, 75, -440, -124, 244, 392, -154, 181, 3665, 110, -390, -578, -6
